"activity_guid","activity_type","activity_label","status_code","status_date","activity_date","exclusivity","state_info","error_code","error_message","is_canceled","is_expired","retries","postponed_to","started_on","finished_on","_created_by","_updated_by","created_on","_created_user_id","updated_on","_updated_user_id","_created_timstm","attributes"
feb03bc4-72bb-42a5-aa4c-6eb09983ccde,report.smartcharge.optOuts,,succeeded,2022-05-20 16:06:13.310 +0300,2022-05-20,,"{""to"": ""2022-05-21T10:00:13.287-04:00"", ""from"": ""2022-05-20T09:06:13.261-04:00"", ""isPlugged"": true, ""vehicleId"": ""703ab11f-d560-4b91-9ef8-bc03e389c71c"", ""vehicleVIN"": ""1G1RB6S53JU130838"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""d7139fa9-2d76-49bb-ac74-7cf708c589a6"", ""activityLabel"": ""703ab11f-d560-4b91-9ef8-bc03e389c71c"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-20 16:06:13.310 +0300,2022-05-20 16:06:13.310 +0300,,,2022-05-20 16:06:13.310 +0300,si_nam_177135_p,2022-05-20 16:06:13.310 +0300,si_nam_177135_p,2022-05-20 16:06:13.310 +0300,"[703ab11f-d560-4b91-9ef8-bc03e389c71c, null, xcel]"
"019f961f-09e3-453e-b29a-6ec9354c612f",report.smartcharge.optOuts,,succeeded,2022-05-19 17:40:28.607 +0300,2022-05-19,,"{""to"": ""2022-05-20T10:00:28.589-04:00"", ""from"": ""2022-05-19T10:40:28.566-04:00"", ""isPlugged"": true, ""vehicleId"": ""f5337154-95eb-43c7-ab92-a9357243d318"", ""vehicleVIN"": ""1G1RA6S55JU158966"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""f75b0038-3550-4c7b-a737-c0fef8e95ad9"", ""activityLabel"": ""f5337154-95eb-43c7-ab92-a9357243d318"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-19 17:40:28.607 +0300,2022-05-19 17:40:28.607 +0300,,,2022-05-19 17:40:28.607 +0300,si_nam_177135_p,2022-05-19 17:40:28.607 +0300,si_nam_177135_p,2022-05-19 17:40:28.607 +0300,"[f5337154-95eb-43c7-ab92-a9357243d318, null, xcel]"
cfe89f6a-9057-4143-9b30-06693ebc3919,report.smartcharge.optOuts,,succeeded,2022-05-19 17:31:26.831 +0300,2022-05-19,,"{""to"": ""2022-05-20T10:00:26.809-04:00"", ""from"": ""2022-05-19T10:30:09.139-04:00"", ""isPlugged"": true, ""vehicleId"": ""f5337154-95eb-43c7-ab92-a9357243d318"", ""vehicleVIN"": ""1G1RA6S55JU158966"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""f75b0038-3550-4c7b-a737-c0fef8e95ad9"", ""activityLabel"": ""f5337154-95eb-43c7-ab92-a9357243d318"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-19 17:31:26.831 +0300,2022-05-19 17:31:26.831 +0300,,,2022-05-19 17:31:26.831 +0300,si_nam_177135_p,2022-05-19 17:31:26.831 +0300,si_nam_177135_p,2022-05-19 17:31:26.831 +0300,"[f5337154-95eb-43c7-ab92-a9357243d318, null, xcel]"
"346088e4-e669-4817-8b12-be8c6b6dcefc",report.smartcharge.optOuts,,succeeded,2022-05-19 17:26:15.490 +0300,2022-05-19,,"{""to"": ""2022-05-20T07:00:44.841-04:00"", ""from"": ""2022-05-19T10:14:23.001-04:00"", ""isPlugged"": true, ""vehicleId"": ""ce5f272e-fad7-499a-8923-23c5ad11a994"", ""vehicleVIN"": ""1G1RA6S52KU126641"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""f162abfd-5fa0-42d8-8e6a-73cd98aeabd9"", ""activityLabel"": ""ce5f272e-fad7-499a-8923-23c5ad11a994"", ""chargerStatus"": ""plugged"", ""chargingState"": ""idle"", ""blockReasonCode"": ""OPT_OUT_SMS"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-19 17:26:15.490 +0300,2022-05-19 17:26:15.490 +0300,,,2022-05-19 17:26:15.490 +0300,si_nam_177135_p,2022-05-19 17:26:15.490 +0300,si_nam_177135_p,2022-05-19 17:26:15.490 +0300,"[ce5f272e-fad7-499a-8923-23c5ad11a994, null, xcel]"
"932d73bb-325b-496c-8fa0-1d404aef1b72",report.smartcharge.optOuts,,succeeded,2022-05-19 17:09:39.558 +0300,2022-05-19,,"{""to"": ""2022-05-20T10:00:39.538-04:00"", ""from"": ""2022-05-19T10:09:39.499-04:00"", ""isPlugged"": true, ""vehicleId"": ""f5337154-95eb-43c7-ab92-a9357243d318"", ""vehicleVIN"": ""1G1RA6S55JU158966"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""f75b0038-3550-4c7b-a737-c0fef8e95ad9"", ""activityLabel"": ""f5337154-95eb-43c7-ab92-a9357243d318"", ""chargerStatus"": ""plugged"", ""chargingState"": ""charging"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-19 17:09:39.558 +0300,2022-05-19 17:09:39.558 +0300,,,2022-05-19 17:09:39.558 +0300,si_nam_177135_p,2022-05-19 17:09:39.558 +0300,si_nam_177135_p,2022-05-19 17:09:39.558 +0300,"[f5337154-95eb-43c7-ab92-a9357243d318, null, xcel]"
bc30c70d-365e-402c-a5cf-d458e7d2ccf6,report.smartcharge.optOuts,,succeeded,2022-05-19 17:00:40.997 +0300,2022-05-19,,"{""to"": ""2022-05-20T10:00:40.971-04:00"", ""from"": ""2022-05-19T09:59:27.37-04:00"", ""isPlugged"": true, ""vehicleId"": ""f5337154-95eb-43c7-ab92-a9357243d318"", ""vehicleVIN"": ""1G1RA6S55JU158966"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""f75b0038-3550-4c7b-a737-c0fef8e95ad9"", ""activityLabel"": ""f5337154-95eb-43c7-ab92-a9357243d318"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-19 17:00:40.997 +0300,2022-05-19 17:00:40.997 +0300,,,2022-05-19 17:00:40.997 +0300,si_nam_177135_p,2022-05-19 17:00:40.997 +0300,si_nam_177135_p,2022-05-19 17:00:40.997 +0300,"[f5337154-95eb-43c7-ab92-a9357243d318, null, xcel]"
f433ba1b-a995-4403-8ea4-cdfef9b5ed3d,report.smartcharge.optOuts,,succeeded,2022-05-18 20:07:44.474 +0300,2022-05-18,,"{""to"": ""2022-05-19T10:00:01.7-04:00"", ""from"": ""2022-05-18T13:05:31.001-04:00"", ""isPlugged"": true, ""vehicleId"": ""2a738b1e-f00d-4f02-aad8-c8c55a5b0b14"", ""vehicleVIN"": ""1G1RB6S53KU125513"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""593e5f60-e110-46ea-ab3d-421e6dbf0279"", ""activityLabel"": ""2a738b1e-f00d-4f02-aad8-c8c55a5b0b14"", ""chargerStatus"": ""plugged"", ""chargingState"": ""charging"", ""blockReasonCode"": ""OPT_OUT_SMS"", ""vehicleLocation"": ""work""}",,,false,false,0,,2022-05-18 20:07:44.474 +0300,2022-05-18 20:07:44.474 +0300,,,2022-05-18 20:07:44.474 +0300,si_nam_177135_p,2022-05-18 20:07:44.474 +0300,si_nam_177135_p,2022-05-18 20:07:44.474 +0300,"[2a738b1e-f00d-4f02-aad8-c8c55a5b0b14, null, xcel]"
cd546059-6ef4-40ea-9a59-cac297d732aa,report.smartcharge.optOuts,,succeeded,2022-05-17 17:29:20.114 +0300,2022-05-17,,"{""to"": ""2022-05-18T07:00:20.086-04:00"", ""from"": ""2022-05-17T10:29:20.055-04:00"", ""isPlugged"": true, ""vehicleId"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""vehicleVIN"": ""1G1RA6S54KU131369"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""0511d43a-5392-4dd5-a658-68defeeca985"", ""activityLabel"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-17 17:29:20.114 +0300,2022-05-17 17:29:20.114 +0300,,,2022-05-17 17:29:20.114 +0300,si_nam_177135_p,2022-05-17 17:29:20.114 +0300,si_nam_177135_p,2022-05-17 17:29:20.114 +0300,"[0bc2f5be-4456-46df-904a-ed0baf319a3d, null, xcel]"
"051bbf44-84cc-4d77-a4f0-0f942269d615",report.smartcharge.optOuts,,succeeded,2022-05-17 17:29:20.094 +0300,2022-05-17,,"{""to"": ""2022-05-17T13:45:20.072-04:00"", ""from"": ""2022-05-17T10:29:20.034-04:00"", ""isPlugged"": true, ""vehicleId"": ""2a738b1e-f00d-4f02-aad8-c8c55a5b0b14"", ""vehicleVIN"": ""1G1RB6S53KU125513"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""593e5f60-e110-46ea-ab3d-421e6dbf0279"", ""activityLabel"": ""2a738b1e-f00d-4f02-aad8-c8c55a5b0b14"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-17 17:29:20.094 +0300,2022-05-17 17:29:20.094 +0300,,,2022-05-17 17:29:20.094 +0300,si_nam_177135_p,2022-05-17 17:29:20.094 +0300,si_nam_177135_p,2022-05-17 17:29:20.094 +0300,"[2a738b1e-f00d-4f02-aad8-c8c55a5b0b14, null, xcel]"
"32881684-2f8f-4886-bd80-1c8367810816",report.smartcharge.optOuts,,succeeded,2022-05-17 17:20:27.460 +0300,2022-05-17,,"{""to"": ""2022-05-17T13:45:27.421-04:00"", ""from"": ""2022-05-17T10:19:17.292-04:00"", ""isPlugged"": true, ""vehicleId"": ""2a738b1e-f00d-4f02-aad8-c8c55a5b0b14"", ""vehicleVIN"": ""1G1RB6S53KU125513"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""593e5f60-e110-46ea-ab3d-421e6dbf0279"", ""activityLabel"": ""2a738b1e-f00d-4f02-aad8-c8c55a5b0b14"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-17 17:20:27.460 +0300,2022-05-17 17:20:27.460 +0300,,,2022-05-17 17:20:27.460 +0300,si_nam_177135_p,2022-05-17 17:20:27.460 +0300,si_nam_177135_p,2022-05-17 17:20:27.460 +0300,"[2a738b1e-f00d-4f02-aad8-c8c55a5b0b14, null, xcel]"
"923687ec-3ec3-48f9-b93a-86514f548e11",report.smartcharge.optOuts,,succeeded,2022-05-17 17:20:27.455 +0300,2022-05-17,,"{""to"": ""2022-05-18T07:00:27.423-04:00"", ""from"": ""2022-05-17T10:19:17.294-04:00"", ""isPlugged"": true, ""vehicleId"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""vehicleVIN"": ""1G1RA6S54KU131369"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""0511d43a-5392-4dd5-a658-68defeeca985"", ""activityLabel"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-17 17:20:27.455 +0300,2022-05-17 17:20:27.455 +0300,,,2022-05-17 17:20:27.455 +0300,si_nam_177135_p,2022-05-17 17:20:27.455 +0300,si_nam_177135_p,2022-05-17 17:20:27.455 +0300,"[0bc2f5be-4456-46df-904a-ed0baf319a3d, null, xcel]"
db3d80fb-22d5-4e12-b977-1950a998c7b7,report.smartcharge.optOuts,,succeeded,2022-05-17 17:10:09.342 +0300,2022-05-17,,"{""to"": ""2022-05-17T13:45:09.325-04:00"", ""from"": ""2022-05-17T10:10:09.288-04:00"", ""isPlugged"": true, ""vehicleId"": ""2a738b1e-f00d-4f02-aad8-c8c55a5b0b14"", ""vehicleVIN"": ""1G1RB6S53KU125513"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""593e5f60-e110-46ea-ab3d-421e6dbf0279"", ""activityLabel"": ""2a738b1e-f00d-4f02-aad8-c8c55a5b0b14"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-17 17:10:09.342 +0300,2022-05-17 17:10:09.342 +0300,,,2022-05-17 17:10:09.342 +0300,si_nam_177135_p,2022-05-17 17:10:09.342 +0300,si_nam_177135_p,2022-05-17 17:10:09.342 +0300,"[2a738b1e-f00d-4f02-aad8-c8c55a5b0b14, null, xcel]"
"5351fcc8-dff1-4d53-895d-3ed26aba593e",report.smartcharge.optOuts,,succeeded,2022-05-17 17:10:09.340 +0300,2022-05-17,,"{""to"": ""2022-05-18T07:00:09.322-04:00"", ""from"": ""2022-05-17T10:10:09.286-04:00"", ""isPlugged"": true, ""vehicleId"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""vehicleVIN"": ""1G1RA6S54KU131369"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""0511d43a-5392-4dd5-a658-68defeeca985"", ""activityLabel"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-17 17:10:09.340 +0300,2022-05-17 17:10:09.340 +0300,,,2022-05-17 17:10:09.340 +0300,si_nam_177135_p,2022-05-17 17:10:09.340 +0300,si_nam_177135_p,2022-05-17 17:10:09.340 +0300,"[0bc2f5be-4456-46df-904a-ed0baf319a3d, null, xcel]"
fae600da-5a47-4c4e-88dd-cc867f8f271f,report.smartcharge.optOuts,,succeeded,2022-05-17 16:49:43.632 +0300,2022-05-17,,"{""to"": ""2022-05-18T07:00:43.614-04:00"", ""from"": ""2022-05-17T09:48:31.859-04:00"", ""isPlugged"": true, ""vehicleId"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""vehicleVIN"": ""1G1RA6S54KU131369"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""0511d43a-5392-4dd5-a658-68defeeca985"", ""activityLabel"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-17 16:49:43.632 +0300,2022-05-17 16:49:43.632 +0300,,,2022-05-17 16:49:43.632 +0300,si_nam_177135_p,2022-05-17 16:49:43.632 +0300,si_nam_177135_p,2022-05-17 16:49:43.632 +0300,"[0bc2f5be-4456-46df-904a-ed0baf319a3d, null, xcel]"
"2594704c-7cea-4a38-9a2c-80ac327c8f48",report.smartcharge.optOuts,,succeeded,2022-05-17 16:49:43.486 +0300,2022-05-17,,"{""to"": ""2022-05-17T13:45:41.934-04:00"", ""from"": ""2022-05-17T09:23:46.007-04:00"", ""isPlugged"": true, ""vehicleId"": ""2a738b1e-f00d-4f02-aad8-c8c55a5b0b14"", ""vehicleVIN"": ""1G1RB6S53KU125513"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""593e5f60-e110-46ea-ab3d-421e6dbf0279"", ""activityLabel"": ""2a738b1e-f00d-4f02-aad8-c8c55a5b0b14"", ""chargerStatus"": ""plugged"", ""chargingState"": ""charging"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-17 16:49:43.486 +0300,2022-05-17 16:49:43.486 +0300,,,2022-05-17 16:49:43.486 +0300,si_nam_177135_p,2022-05-17 16:49:43.486 +0300,si_nam_177135_p,2022-05-17 16:49:43.486 +0300,"[2a738b1e-f00d-4f02-aad8-c8c55a5b0b14, null, xcel]"
a8e977b2-8487-408e-b9d9-df7b5c53d7b0,report.smartcharge.optOuts,,succeeded,2022-05-17 16:39:29.036 +0300,2022-05-17,,"{""to"": ""2022-05-18T07:00:29.009-04:00"", ""from"": ""2022-05-17T09:39:28.984-04:00"", ""isPlugged"": true, ""vehicleId"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""vehicleVIN"": ""1G1RA6S54KU131369"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""0511d43a-5392-4dd5-a658-68defeeca985"", ""activityLabel"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-17 16:39:29.036 +0300,2022-05-17 16:39:29.036 +0300,,,2022-05-17 16:39:29.036 +0300,si_nam_177135_p,2022-05-17 16:39:29.036 +0300,si_nam_177135_p,2022-05-17 16:39:29.036 +0300,"[0bc2f5be-4456-46df-904a-ed0baf319a3d, null, xcel]"
"780b038e-dd41-4b0f-afad-15675d590ade",report.smartcharge.optOuts,,succeeded,2022-05-17 16:19:03.340 +0300,2022-05-17,,"{""to"": ""2022-05-18T07:00:03.321-04:00"", ""from"": ""2022-05-17T09:17:54.186-04:00"", ""isPlugged"": true, ""vehicleId"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""vehicleVIN"": ""1G1RA6S54KU131369"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""0511d43a-5392-4dd5-a658-68defeeca985"", ""activityLabel"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-17 16:19:03.340 +0300,2022-05-17 16:19:03.340 +0300,,,2022-05-17 16:19:03.340 +0300,si_nam_177135_p,2022-05-17 16:19:03.340 +0300,si_nam_177135_p,2022-05-17 16:19:03.340 +0300,"[0bc2f5be-4456-46df-904a-ed0baf319a3d, null, xcel]"
b8cd306b-30e6-4977-80ef-9a6c01429449,report.smartcharge.optOuts,,succeeded,2022-05-16 18:03:13.095 +0300,2022-05-16,,"{""to"": ""2022-05-16T13:00:00-04:00"", ""from"": ""2022-05-16T11:00:00-04:00"", ""isPlugged"": false, ""vehicleId"": ""48a5e726-d0b7-4a23-a0a7-1ea7a8dc9f84"", ""vehicleVIN"": ""1G1FZ6S03K4136983"", ""utilityCode"": ""dte"", ""enrollmentId"": ""01ddc082-e888-414d-90d9-553222a99a1a"", ""activityLabel"": ""48a5e726-d0b7-4a23-a0a7-1ea7a8dc9f84"", ""chargerStatus"": ""unknown"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-16 18:03:13.095 +0300,2022-05-16 18:03:13.095 +0300,,,2022-05-16 18:03:13.095 +0300,si_nam_177135_p,2022-05-16 18:03:13.095 +0300,si_nam_177135_p,2022-05-16 18:03:13.095 +0300,"[48a5e726-d0b7-4a23-a0a7-1ea7a8dc9f84, null, dte]"
"9a38ccc1-1ecf-4fe6-9458-03f12d1afd06",report.smartcharge.optOuts,,succeeded,2022-05-16 16:48:51.475 +0300,2022-05-16,,"{""to"": ""2022-05-16T10:00:51.456-04:00"", ""from"": ""2022-05-16T09:47:36.3-04:00"", ""isPlugged"": true, ""vehicleId"": ""f5337154-95eb-43c7-ab92-a9357243d318"", ""vehicleVIN"": ""1G1RA6S55JU158966"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""f75b0038-3550-4c7b-a737-c0fef8e95ad9"", ""activityLabel"": ""f5337154-95eb-43c7-ab92-a9357243d318"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-16 16:48:51.475 +0300,2022-05-16 16:48:51.475 +0300,,,2022-05-16 16:48:51.475 +0300,si_nam_177135_p,2022-05-16 16:48:51.475 +0300,si_nam_177135_p,2022-05-16 16:48:51.475 +0300,"[f5337154-95eb-43c7-ab92-a9357243d318, null, xcel]"
"7c8e5da4-6512-4a4c-b024-ca54755157e9",report.smartcharge.optOuts,,succeeded,2022-05-16 03:46:48.112 +0300,2022-05-16,,"{""to"": ""2022-05-16T07:00:33.248-04:00"", ""from"": ""2022-05-15T19:52:57.001-04:00"", ""isPlugged"": true, ""vehicleId"": ""ce5f272e-fad7-499a-8923-23c5ad11a994"", ""vehicleVIN"": ""1G1RA6S52KU126641"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""f162abfd-5fa0-42d8-8e6a-73cd98aeabd9"", ""activityLabel"": ""ce5f272e-fad7-499a-8923-23c5ad11a994"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""OPT_OUT_SMS"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-16 03:46:48.112 +0300,2022-05-16 03:46:48.112 +0300,,,2022-05-16 03:46:48.112 +0300,si_nam_177135_p,2022-05-16 03:46:48.112 +0300,si_nam_177135_p,2022-05-16 03:46:48.112 +0300,"[ce5f272e-fad7-499a-8923-23c5ad11a994, null, xcel]"
dc2be2c1-8074-48ad-9892-8d8ba533902b,report.smartcharge.optOuts,,succeeded,2022-05-13 17:23:55.165 +0300,2022-05-13,,"{""to"": ""2022-05-14T07:00:55.146-04:00"", ""from"": ""2022-05-13T10:22:40.891-04:00"", ""isPlugged"": true, ""vehicleId"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""vehicleVIN"": ""1G1RA6S54KU131369"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""0511d43a-5392-4dd5-a658-68defeeca985"", ""activityLabel"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-13 17:23:55.165 +0300,2022-05-13 17:23:55.165 +0300,,,2022-05-13 17:23:55.165 +0300,si_nam_177135_p,2022-05-13 17:23:55.165 +0300,si_nam_177135_p,2022-05-13 17:23:55.165 +0300,"[0bc2f5be-4456-46df-904a-ed0baf319a3d, null, xcel]"
"06e80e7e-3e8e-40ac-8e32-5303fa7cde51",report.smartcharge.optOuts,,succeeded,2022-05-13 17:13:39.475 +0300,2022-05-13,,"{""to"": ""2022-05-14T07:00:39.438-04:00"", ""from"": ""2022-05-13T10:13:39.371-04:00"", ""isPlugged"": true, ""vehicleId"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""vehicleVIN"": ""1G1RA6S54KU131369"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""0511d43a-5392-4dd5-a658-68defeeca985"", ""activityLabel"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-13 17:13:39.475 +0300,2022-05-13 17:13:39.475 +0300,,,2022-05-13 17:13:39.475 +0300,si_nam_177135_p,2022-05-13 17:13:39.475 +0300,si_nam_177135_p,2022-05-13 17:13:39.475 +0300,"[0bc2f5be-4456-46df-904a-ed0baf319a3d, null, xcel]"
"08fd8d5f-e806-440b-b103-dc3cef78b08f",report.smartcharge.optOuts,,succeeded,2022-05-13 17:02:21.110 +0300,2022-05-13,,"{""to"": ""2022-05-14T07:00:21.076-04:00"", ""from"": ""2022-05-13T10:02:20.982-04:00"", ""isPlugged"": true, ""vehicleId"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""vehicleVIN"": ""1G1RA6S54KU131369"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""0511d43a-5392-4dd5-a658-68defeeca985"", ""activityLabel"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-13 17:02:21.110 +0300,2022-05-13 17:02:21.110 +0300,,,2022-05-13 17:02:21.110 +0300,si_nam_177135_p,2022-05-13 17:02:21.110 +0300,si_nam_177135_p,2022-05-13 17:02:21.110 +0300,"[0bc2f5be-4456-46df-904a-ed0baf319a3d, null, xcel]"
cabbc895-aa00-4d87-ba30-500841851a89,report.smartcharge.optOuts,,succeeded,2022-05-13 16:53:21.179 +0300,2022-05-13,,"{""to"": ""2022-05-14T07:00:21.156-04:00"", ""from"": ""2022-05-13T09:52:10.296-04:00"", ""isPlugged"": true, ""vehicleId"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""vehicleVIN"": ""1G1RA6S54KU131369"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""0511d43a-5392-4dd5-a658-68defeeca985"", ""activityLabel"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-13 16:53:21.179 +0300,2022-05-13 16:53:21.179 +0300,,,2022-05-13 16:53:21.179 +0300,si_nam_177135_p,2022-05-13 16:53:21.179 +0300,si_nam_177135_p,2022-05-13 16:53:21.179 +0300,"[0bc2f5be-4456-46df-904a-ed0baf319a3d, null, xcel]"
"90ab852a-d818-485c-8d2f-13f5142107c7",report.smartcharge.optOuts,,succeeded,2022-05-13 16:31:37.097 +0300,2022-05-13,,"{""to"": ""2022-05-14T07:00:37.074-04:00"", ""from"": ""2022-05-13T09:31:37.045-04:00"", ""isPlugged"": true, ""vehicleId"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""vehicleVIN"": ""1G1RA6S54KU131369"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""0511d43a-5392-4dd5-a658-68defeeca985"", ""activityLabel"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-13 16:31:37.097 +0300,2022-05-13 16:31:37.097 +0300,,,2022-05-13 16:31:37.097 +0300,si_nam_177135_p,2022-05-13 16:31:37.097 +0300,si_nam_177135_p,2022-05-13 16:31:37.097 +0300,"[0bc2f5be-4456-46df-904a-ed0baf319a3d, null, xcel]"
